STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE,geometry
17,97,860807,3469,42.428401,-88.184486,POINT (603881.173061775 311660.2561315212)
17,97,860808,2639,42.442388,-88.141515,POINT (607056.9627397486 313581.95004192623)
17,97,860809,2930,42.460207,-88.114548,POINT (608960.3715895679 315853.39227678487)
17,97,860811,4429,42.458884,-88.07096,POINT (612331.7199284248 315978.36341451446)
17,97,860812,3816,42.475665,-88.05286,POINT (613560.1956422336 318071.5333995936)
17,97,860813,3300,42.487393,-88.084018,POINT (611044.6447426232 319251.39590454136)
17,97,860903,6270,42.3963,-88.16689,POINT (605550.7618740392 307991.97219372285)
17,97,860905,5608,42.38034,-88.141354,POINT (607676.5130090493 306275.8239934985)
17,97,860906,10453,42.354421,-88.142146,POINT (607868.9995121025 303218.4176951514)
17,97,860907,3845,42.343857,-88.189157,POINT (604343.3130555572 301673.7707006923)
17,97,860908,1875,42.390312,-88.184346,POINT (604262.6334725807 307175.3861644263)
17,97,861007,4180,42.432664,-88.034308,POINT (615415.6285416352 313128.07475472055)
17,97,861008,5271,42.418849,-88.032737,POINT (615673.7604463449 311511.4809261676)
17,97,861009,5131,42.410183,-88.014146,POINT (617193.158836857 310611.9128844444)
17,97,861010,5930,42.400779,-88.112818,POINT (609677.279929543 308866.0190157658)
17,97,861011,7864,42.395575,-88.079337,POINT (612310.6626913464 308468.9820839891)
17,97,861012,4861,42.43014,-88.089824,POINT (611161.4112511354 312471.6974054985)
17,97,861013,3052,42.406729,-88.05611,POINT (613991.7155090151 309932.68629111117)
17,97,861014,3663,42.393844,-88.050151,POINT (614578.752580035 308454.0071718189)
17,97,861105,4330,42.337658,-88.044004,POINT (615609.4088977862 301877.7527310302)
17,97,861106,8127,42.352831,-88.021894,POINT (617165.4585607765 303808.16059306165)
17,97,861107,4047,42.3641,-88.05045,POINT (614850.092972862 304949.55754933547)
17,97,861108,5948,42.351258,-88.05188,POINT (614866.8343067998 303428.08246041957)
17,97,861201,6730,42.374855,-88.08321,POINT (612216.1954169446 306004.0071311572)
17,97,861202,4031,42.376791,-88.063185,POINT (613742.0091780563 306361.46941070707)
17,97,861301,5080,42.377242,-88.107441,POINT (610323.2601143575 306128.85624713544)
17,97,861303,4778,42.375298,-88.100183,POINT (610902.3356801711 305946.67942160397)
17,97,861304,3368,42.368472,-88.100491,POINT (610945.7108925064 305140.8642985776)
17,97,861402,8778,42.344462,-88.09566,POINT (611554.7692774119 302344.61840586003)
17,97,861403,2556,42.357678,-88.091587,POINT (611739.0311872389 303927.19206770475)
17,97,861404,5947,42.354513,-88.076614,POINT (612925.7645889939 303651.2041571324)
17,97,861504,8472,42.345486,-87.898943,POINT (626727.7208272765 303749.9739148756)
17,97,861505,3543,42.392477,-87.939184,POINT (623150.4525932958 309017.45713666)
17,97,861506,6109,42.401576,-87.91196,POINT (625158.3079874136 310268.0429011102)
17,97,861507,3076,42.381283,-87.892489,POINT (626864.4751411524 308007.31942709646)
17,97,861508,3437,42.380283,-87.926423,POINT (624257.1447075141 307665.6542260783)
17,97,861509,3295,42.361069,-87.920272,POINT (624924.8774645361 305443.8966420572)
17,97,861510,5071,42.358976,-87.903092,POINT (626271.5307019633 305310.8421781063)
17,97,861603,6106,42.35079,-87.951456,POINT (622621.7694826381 304028.4361361549)
17,97,861604,5636,42.393151,-87.988813,POINT (619316.2699412595 308771.5905899835)
17,97,861607,4569,42.344461,-87.995901,POINT (619254.8474923677 302992.1061135461)
17,97,861608,3652,42.347902,-87.9782,POINT (620586.6911816114 303513.0262452149)
17,97,861609,4716,42.381247,-87.983837,POINT (619818.8388178099 307402.4289498107)
17,97,861610,3755,42.360015,-87.981078,POINT (620243.6383391017 304920.4553044436)
17,97,861611,4471,42.370001,-87.986607,POINT (619717.3723635236 306060.1229615197)
17,97,861701,1804,42.403302,-87.831459,POINT (631347.6812867464 311004.7564882731)
17,97,861702,4289,42.389251,-87.839375,POINT (630880.1243632187 309297.7858937602)
17,97,861803,6683,42.401931,-87.853131,POINT (629690.6865771001 310699.1993049404)
17,97,861804,4090,42.384237,-87.860685,POINT (629287.5598482308 308565.82774236903)
17,97,861901,3747,42.399072,-87.8722,POINT (628249.3472822112 310236.0720103451)
17,97,861902,6376,42.37987,-87.87188,POINT (628468.3392919181 307977.4093416177)
17,97,862000,6070,42.367962,-87.85323,POINT (630027.5945641125 306699.2130318)
17,97,862100,5383,42.376439,-87.841291,POINT (630862.508044018 307776.6377015275)
17,97,862200,3969,42.367416,-87.832918,POINT (631600.0842979702 306770.0919538984)
17,97,862300,3146,42.350237,-87.833496,POINT (631730.1578531192 304743.7354702807)
17,97,862401,3619,42.366075,-87.840252,POINT (631047.935525591 306563.3716509368)
17,97,862402,3026,42.357669,-87.841366,POINT (631047.3787745744 305566.2990847857)
17,97,862501,3942,42.354644,-87.851471,POINT (630298.4007739219 305142.9320568907)
17,97,862502,2281,42.340724,-87.851109,POINT (630467.5552996186 303506.50090300356)
17,97,862603,7062,42.364421,-87.869475,POINT (628810.2221529373 306174.4555793725)
17,97,862604,4694,42.355193,-87.869575,POINT (628895.9167324712 305087.3319388964)
17,97,862605,4097,42.342508,-87.867755,POINT (629164.7807521061 303605.94559520466)
17,97,862700,4238,42.345948,-87.84065,POINT (631221.6879047448 304191.1321981785)
17,97,862800,1963,42.330665,-87.864067,POINT (629569.3678215501 302236.11050327844)
17,97,862901,3692,42.336481,-87.841172,POINT (631277.5668277787 303073.09493197926)
17,97,862902,2782,42.330898,-87.847821,POINT (630821.0429229297 302371.5409550602)
17,97,863003,5857,42.316526,-87.836805,POINT (631817.4236914392 300752.88028465)
17,97,863004,3613,42.302674,-87.862204,POINT (629996.7623184838 298953.04063907097)
17,97,863005,4523,42.29984,-87.849675,POINT (630993.0761817992 298702.720392205)
17,97,863006,898,42.300366,-87.853844,POINT (630665.7753115359 298736.9043047306)
17,97,863100,2563,42.322762,-87.849525,POINT (630772.0686899066 301402.3403860755)
17,97,863201,3310,42.320614,-87.864573,POINT (629632.1103037765 301049.41617825814)
17,97,863202,5478,42.285025,-87.865481,POINT (629922.4277546599 296853.42491496174)
17,97,863300,2629,42.278236,-87.83879,POINT (632053.2083491565 296231.8174345437)
17,97,863400,4276,42.251897,-87.832498,POINT (632807.108810669 293172.9878044773)
17,97,863500,4538,42.256093,-87.859236,POINT (630698.0620689957 293488.78556407616)
17,97,863601,3508,42.316779,-87.940963,POINT (623772.7889834582 300092.89125169645)
17,97,863603,3518,42.299434,-87.978608,POINT (621039.2444377762 297803.4926365151)
17,97,863604,2990,42.288267,-87.968382,POINT (621940.7401151917 296555.6980374901)
17,97,863701,4556,42.293348,-87.943276,POINT (623829.2209683335 297318.90113235696)
17,97,863702,4045,42.295072,-87.900366,POINT (627126.2748555928 297804.9987895413)
17,97,863801,5108,42.269551,-87.943294,POINT (624066.5266590859 294516.94563382084)
17,97,863902,6000,42.247104,-87.964105,POINT (622682.9622286058 291737.2102499088)
17,97,863903,4424,42.276621,-87.964874,POINT (622328.240056141 295207.5012261993)
17,97,863904,5972,42.261399,-87.96447,POINT (622511.7385263755 293417.9048079035)
17,97,864001,6270,42.266382,-87.989396,POINT (620535.6328405732 293841.1908803292)
17,97,864002,6068,42.254141,-87.997976,POINT (619994.520504896 292343.75645580096)
17,97,864105,6006,42.280366,-88.032345,POINT (617077.7592005297 295207.39481980004)
17,97,864106,4023,42.279408,-88.012316,POINT (618634.8211927586 295225.13306522043)
17,97,864107,4920,42.25767,-88.029314,POINT (617537.1767094388 292554.73122677126)
17,97,864108,5868,42.25962,-88.010791,POINT (618949.4743865596 292905.1362657334)
17,97,864109,6196,42.282113,-88.097047,POINT (612061.200331125 294993.6514740182)
17,97,864110,6233,42.315113,-88.072663,POINT (613619.5678253027 299037.19433649734)
17,97,864203,4310,42.289319,-88.189812,POINT (604823.1010519203 295246.8425098787)
17,97,864204,4484,42.259533,-88.169619,POINT (606673.6935292626 291868.17265940993)
17,97,864206,3478,42.254893,-88.134942,POINT (609399.6431571153 291544.1852724235)
17,97,864207,7478,42.30166,-88.142472,POINT (608360.0156620918 297003.07244115474)
17,97,864208,3878,42.270237,-88.130673,POINT (609579.3177816871 293378.50953163445)
17,97,864303,4581,42.218718,-88.179335,POINT (606320.0586997494 286999.59784049896)
17,97,864305,4030,42.223488,-88.141562,POINT (609195.1572732956 287803.4701584398)
17,97,864306,2292,42.20283,-88.145661,POINT (609080.1372004019 285344.5196432939)
17,97,864307,1861,42.178029,-88.176582,POINT (606929.3345587646 282225.7125182753)
17,97,864308,4528,42.165112,-88.134519,POINT (610311.5390285114 280974.71637397073)
17,97,864402,8168,42.217497,-88.038026,POINT (617262.0153024412 287767.7702009386)
17,97,864403,5852,42.173915,-88.037786,POINT (617712.5959342584 282637.7932632226)
17,97,864407,6632,42.226922,-88.088044,POINT (613300.5029189839 288552.91366476385)
17,97,864408,6232,42.204167,-88.099565,POINT (612633.3359110319 285798.9862340071)
17,97,864409,4572,42.190436,-88.084199,POINT (613957.4337014573 284281.5677483821)
17,97,864410,5066,42.186296,-88.065763,POINT (615424.906629138 283913.63338698965)
17,97,864411,4851,42.172765,-88.106098,POINT (612436.5263892796 282059.16143466014)
17,97,864412,4090,42.168174,-88.078904,POINT (614586.7026357108 281694.5689089663)
17,97,864510,4961,42.231692,-87.978103,POINT (621754.8030271586 289830.72709901066)
17,97,864511,6403,42.222632,-87.988147,POINT (621068.5457318757 288698.15965612326)
17,97,864512,4659,42.208613,-87.973332,POINT (622354.3328754986 287144.72874073463)
17,97,864513,6301,42.226872,-87.962509,POINT (623008.7865957259 289365.6033815754)
17,97,864514,2653,42.203703,-87.94439,POINT (624642.2220071808 286756.9949718386)
17,97,864515,3020,42.171982,-87.992032,POINT (621273.0625798601 282709.1944885488)
17,97,864516,4695,42.163509,-87.975442,POINT (622641.7190783337 281820.4506172797)
17,97,864517,2933,42.190746,-87.969705,POINT (622813.5049799393 285064.92870098684)
17,97,864518,5594,42.175931,-87.969483,POINT (622978.7952064639 283322.1191022521)
17,97,864519,5169,42.164296,-87.958288,POINT (623961.6629921482 282025.8958404545)
17,97,864520,5698,42.169284,-87.948909,POINT (624637.6414444548 282674.91887882195)
17,97,864521,2537,42.190134,-87.936166,POINT (625414.6023291196 285213.6810685293)
17,97,864522,4967,42.190995,-87.902099,POINT (628041.6736330171 285540.2699405111)
17,97,864523,4024,42.160276,-87.928702,POINT (626292.1138343806 281747.70790913276)
17,97,864524,3297,42.167481,-87.915143,POINT (627269.1562462139 282685.6043375904)
17,97,864601,3606,42.21903,-87.870715,POINT (630186.014166125 289049.0765537858)
17,97,864602,3824,42.225945,-87.841232,POINT (632395.6790543966 290059.4920920573)
17,97,864700,2914,42.186137,-87.835437,POINT (633248.3587287461 285411.82239641674)
17,97,864801,5561,42.181314,-87.863912,POINT (631094.1061099354 284654.1526121844)
17,97,864802,3093,42.168878,-87.874991,POINT (630362.6333992629 283116.40519394836)
17,97,864901,4371,42.175147,-87.843787,POINT (632713.9157599962 284062.29639765946)
17,97,864903,4907,42.160446,-87.857536,POINT (631798.9873127621 282239.95000972843)
17,97,864904,2450,42.16081,-87.838415,POINT (633275.2833814049 282410.38437014533)
17,97,865000,1276,42.234572,-87.82547,POINT (633526.5898710164 291180.3442068226)
17,97,865200,5361,42.205175,-87.813505,POINT (634751.1706939951 287799.689318682)
17,97,865300,3505,42.207836,-87.826019,POINT (633756.2102554442 288029.22215272585)
17,97,865400,4197,42.187076,-87.810226,POINT (635189.3059315656 285691.02827485814)
17,97,865501,2470,42.204769,-87.803857,POINT (635501.5204364824 287816.5337648083)
17,97,865502,2313,42.185458,-87.79307,POINT (636533.1134316236 285615.63273104397)
17,97,865600,3497,42.164672,-87.776421,POINT (638033.9713876646 283280.7010298431)
17,97,865700,5985,42.167576,-87.791956,POINT (636802.0175343365 283518.09211178846)
17,97,865801,3257,42.166262,-87.81334,POINT (635160.5127268615 283219.95075498807)
17,97,865802,2945,42.161778,-87.821895,POINT (634544.0732729139 282634.80549814063)
17,97,866000,6842,42.441772,-87.909044,POINT (624978.2303574719 315020.0477899801)
17,97,866100,3433,42.381942,-87.853353,POINT (629876.3120726749 308344.3196035017)
17,97,866200,6162,42.227415,-87.907995,POINT (627218.6184072949 289789.00528564927)
17,97,990000,0,42.326742,-87.431849,POINT (662968.000694055 304720.88691721513)
17,99,961701,6351,41.616833,-88.666079,POINT (574157.3515195433 213086.7183851244)
17,99,961702,3120,41.576433,-88.734403,POINT (569184.3248290649 207916.70509293603)
17,99,961800,3685,41.566476,-88.919913,POINT (554766.6801129888 205644.22552966638)
17,99,961900,4285,41.555458,-89.126567,POINT (538697.2090654488 203154.472872873)
17,99,962000,3539,41.544904,-89.114837,POINT (539705.3801536175 201977.8480873989)
17,99,962100,5100,41.375654,-89.090551,POINT (543061.4330273549 182179.0397996533)
17,99,962200,4880,41.371111,-88.933894,POINT (555391.5897146382 182551.556476574)
17,99,962300,6936,41.468444,-88.706593,POINT (572339.0273898189 195366.44726074385)
17,99,962400,3836,41.332945,-88.662144,POINT (577057.6439245688 179680.18002438848)
17,99,962500,2288,41.340337,-88.718063,POINT (572601.7999538473 180211.51758577852)
17,99,962600,5727,41.364121,-88.838762,POINT (562917.0764939291 182289.45169780948)
17,99,962700,2169,41.350351,-88.844272,POINT (562607.4207917519 180635.09424106425)
17,99,962800,3355,41.345407,-88.858387,POINT (561543.7003978865 179969.16486189238)
17,99,962900,3056,41.338506,-89.100746,POINT (542580.5704769416 177744.9931466253)
17,99,963000,4734,41.339543,-89.117663,POINT (541243.6181536734 177770.4361224723)
17,99,963100,3226,41.333299,-89.135317,POINT (539911.0483516093 176934.27785657241)
17,99,963200,2967,41.313455,-89.127201,POINT (540718.0165440877 174643.09904959568)
17,99,963300,2410,41.3323,-89.093117,POINT (543232.8327636181 177057.6885230252)
17,99,963400,3856,41.298063,-89.063755,POINT (545833.6506109913 173193.73708406938)
17,99,963500,4954,41.322934,-88.843194,POINT (562936.2348899734 177412.7242896768)
17,99,963600,3310,41.334719,-88.840868,POINT (563013.8349433838 178814.3913168981)
17,99,963700,5459,41.261338,-88.678392,POINT (576434.9123240877 171149.9321486556)
17,99,963800,4114,41.132541,-88.819317,POINT (566512.2061453254 155135.2790829265)
17,99,963900,4919,41.134085,-88.844368,POINT (564525.8471707999 155167.6387240106)
17,99,964000,2416,41.267623,-88.874093,POINT (561000.9367764171 170715.9560194752)
17,99,964100,3612,41.138982,-88.999637,POINT (552256.1433515714 154829.70838535196)
17,99,964200,2288,41.114337,-88.839804,POINT (565061.1904773791 152869.56885184877)
17,99,964300,3066,41.116668,-88.823773,POINT (566303.0777176311 153239.6923083598)
17,101,880700,2644,38.777387,-87.704312,POINT (678547.5208367398 -114409.6773359591)
17,101,880800,4948,38.683683,-87.822828,POINT (669828.4945665541 -126247.13095841974)
17,101,880900,2711,38.71235,-87.757427,POINT (674879.1454303704 -122419.7574391509)
17,101,881000,1823,38.728994,-87.684964,POINT (680625.3403531336 -119948.90053690244)
17,101,881100,3154,38.721302,-87.685614,POINT (680651.6252883169 -120856.02258699917)
17,103,100,2762,41.837871,-89.128381,POINT (536139.1665330861 236417.83166473257)
17,103,200,3227,41.843556,-89.381522,POINT (516374.40033277794 235682.4916124561)
17,103,300,4072,41.838528,-89.473522,POINT (509248.8363737609 234592.24133928533)
17,103,400,7503,41.865632,-89.482701,POINT (508313.7805040799 237737.4752497667)
17,103,500,4709,41.844285,-89.537887,POINT (504188.0501714886 234926.73111348876)
17,103,600,3425,41.835744,-89.496049,POINT (507516.407841598 234143.31138481296)
17,103,700,1809,41.731693,-89.538117,POINT (505076.0938988681 221655.243558652)
17,103,800,3399,41.707605,-89.32721,POINT (521734.41137745813 219958.74274057453)
17,103,900,3239,41.684778,-89.084091,POINT (540906.8906053327 218631.73779193516)
17,105,960100,4012,41.092217,-88.427275,POINT (597757.7840254033 152795.57087749257)
17,105,960200,3305,40.982838,-88.417805,POINT (599535.573100429 139981.66639780474)
17,105,960300,3117,41.079286,-88.799154,POINT (568577.0933537238 148985.6454635007)
17,105,960400,3099,40.913644,-88.829584,POINT (567656.8324174351 129301.87521253251)
17,105,960500,3187,40.889697,-88.64314,POINT (582606.8750007766 127614.06545988908)
17,105,960600,4098,40.884411,-88.620469,POINT (584447.1530574341 127131.42997459501)
17,105,960700,4755,40.871359,-88.636166,POINT (583326.0556769191 125498.4874180181)
17,105,960800,5554,40.77824,-88.551324,POINT (590895.937482614 115064.33726256945)
17,105,960900,2287,40.795818,-88.402539,POINT (602507.742065017 118069.41823852235)
17,105,961000,2401,40.719763,-88.367695,POINT (605987.0994669489 109342.33425251309)
17,107,952900,3532,40.230799,-89.263227,POINT (539109.0589228726 46392.34972596668)
17,107,953000,2365,40.240546,-89.491294,POINT (520808.3303856542 46264.61965278456)
17,107,953100,3103,40.160751,-89.370866,POINT (531086.8900352232 37540.65355319606)
17,107,953200,3692,40.151991,-89.350054,POINT (532823.9319224197 36626.460923603416)
17,107,953300,3335,40.142671,-89.367146,POINT (531533.5532076434 35433.63724599725)
17,107,953400,3783,40.149874,-89.38351,POINT (530165.0683705132 36189.73527063785)
17,107,953500,5069,40.083705,-89.42138,POINT (527676.8056606542 28190.991313705945)
17,107,953600,3108,40.016366,-89.247479,POINT (542167.622375991 21248.063828440365)
17,109,10100,3454,40.564458,-90.500966,POINT (437900.120101544 79307.69883140377)
17,109,10200,1806,40.561577,-90.769008,POINT (416596.3264601028 77760.16721262326)
17,109,10300,1973,40.462888,-90.724152,POINT (420812.86915006407 66328.71085462986)
